"mal_id","anime_title","score","members","start_date","url"
"38331","Stand My Heroes: Piece of Truth","5.73","22532","20191007","https://myanimelist.net/anime/38331/Stand_My_Heroes__Piece_of_Truth"
"38408","Boku no Hero Academia 4th Season","7.97","1386563","20191012","https://myanimelist.net/anime/38408/Boku_no_Hero_Academia_4th_Season"
"38472","Isekai Quartet","7.41","335083","20190410","https://myanimelist.net/anime/38472/Isekai_Quartet"
"38480","Toaru Kagaku no Accelerator","7.19","194051","20190712","https://myanimelist.net/anime/38480/Toaru_Kagaku_no_Accelerator"
"38481","Toaru Kagaku no Railgun T","8.20","188294","20200110","https://myanimelist.net/anime/38481/Toaru_Kagaku_no_Railgun_T"
"38524","Shingeki no Kyojin Season 3 Part 2","9.08","1722733","20190429","https://myanimelist.net/anime/38524/Shingeki_no_Kyojin_Season_3_Part_2"
"38650","Hakyuu Houshin Engi: Kou-ke no Chi","5.64","1194","20181031","https://myanimelist.net/anime/38650/Hakyuu_Houshin_Engi__Kou-ke_no_Chi"
"38659","Shinchou Yuusha: Kono Yuusha ga Ore Tueee Kuse ni Shinchou Sugiru","7.50","484745","20191002","https://myanimelist.net/anime/38659/Shinchou_Yuusha__Kono_Yuusha_ga_Ore_Tueee_Kuse_ni_Shinchou_Sugiru"
"38670","Actors: Songs Connection","6.29","15386","20191006","https://myanimelist.net/anime/38670/Actors__Songs_Connection"
"38671","Enen no Shouboutai","7.69","1022965","20190706","https://myanimelist.net/anime/38671/Enen_no_Shouboutai"
"38680","Fruits Basket 1st Season","8.22","623526","20190406","https://myanimelist.net/anime/38680/Fruits_Basket_1st_Season"
"38691","Dr. Stone","8.30","1369988","20190705","https://myanimelist.net/anime/38691/Dr_Stone"
"38707","RobiHachi","6.52","30251","20190408","https://myanimelist.net/anime/38707/RobiHachi"
"38759","Sewayaki Kitsune no Senko-san","7.35","296249","20190410","https://myanimelist.net/anime/38759/Sewayaki_Kitsune_no_Senko-san"
"38790","Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.","7.56","392933","20200108","https://myanimelist.net/anime/38790/Itai_no_wa_Iya_nano_de_Bougyoryoku_ni_Kyokufuri_Shitai_to_Omoimasu"
"38843","Shironeko Project: Zero Chronicle","5.33","77161","20200406","https://myanimelist.net/anime/38843/Shironeko_Project__Zero_Chronicle"
"38889","Kono Oto Tomare! 2nd Season","8.43","128446","20191006","https://myanimelist.net/anime/38889/Kono_Oto_Tomare_2nd_Season"
"38895","Double Decker! Doug & Kirill: Extra","7.15","6173","20190210","https://myanimelist.net/anime/38895/Double_Decker_Doug___Kirill__Extra"
"38909","Infinite Dendrogram","6.17","144389","20200109","https://myanimelist.net/anime/38909/Infinite_Dendrogram"
"38920","Kochouki: Wakaki Nobunaga","6.52","25246","20190708","https://myanimelist.net/anime/38920/Kochouki__Wakaki_Nobunaga"
"38924","Nekopara","6.75","145006","20200109","https://myanimelist.net/anime/38924/Nekopara"
"38940","Cop Craft","6.72","103871","20190709","https://myanimelist.net/anime/38940/Cop_Craft"
"39011","Madan no Ou to Vanadis: Tigre-kun to Vanadi-chu Episode 0","6.10","4058","20141005","https://myanimelist.net/anime/39011/Madan_no_Ou_to_Vanadis__Tigre-kun_to_Vanadi-chu_Episode_0"
"39026","Dumbbell Nan Kilo Moteru?","7.29","318143","20190703","https://myanimelist.net/anime/39026/Dumbbell_Nan_Kilo_Moteru"
"39030","Hataage! Kemono Michi","6.63","167046","20191002","https://myanimelist.net/anime/39030/Hataage_Kemono_Michi"
"39063","Fairy Gone","5.79","151619","20190408","https://myanimelist.net/anime/39063/Fairy_Gone"
"39184","A3! Season Spring & Summer","7.15","28792","20200114","https://myanimelist.net/anime/39184/A3_Season_Spring___Summer"
"39198","Kanata no Astra","8.11","251752","20190703","https://myanimelist.net/anime/39198/Kanata_no_Astra"
"39221","Bem","6.05","61647","20190715","https://myanimelist.net/anime/39221/Bem"
"39326","Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?","6.54","258749","20190708","https://myanimelist.net/anime/39326/Kawaikereba_Hentai_demo_Suki_ni_Natte_Kuremasu_ka"
"39355","Radiant 2nd Season","7.58","88912","20191002","https://myanimelist.net/anime/39355/Radiant_2nd_Season"
"39388","Koisuru Asteroid","6.88","73805","20200103","https://myanimelist.net/anime/39388/Koisuru_Asteroid"
"39463","Gleipnir","7.01","387246","20200405","https://myanimelist.net/anime/39463/Gleipnir"
"39506","Phantasy Star Online 2: Episode Oracle","6.54","21655","20191007","https://myanimelist.net/anime/39506/Phantasy_Star_Online_2__Episode_Oracle"
"39534","Jibaku Shounen Hanako-kun","7.84","453528","20200110","https://myanimelist.net/anime/39534/Jibaku_Shounen_Hanako-kun"
"39535","Mushoku Tensei: Isekai Ittara Honki Dasu","8.37","850059","20210111","https://myanimelist.net/anime/39535/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu"
"39539","No Guns Life","6.86","169293","20191011","https://myanimelist.net/anime/39539/No_Guns_Life"
"39551","Tensei shitara Slime Datta Ken 2nd Season","8.41","679690","20210112","https://myanimelist.net/anime/39551/Tensei_shitara_Slime_Datta_Ken_2nd_Season"
"39565","Boku no Hero Academia the Movie 2: Heroes:Rising","8.04","437875","20191220","https://myanimelist.net/anime/39565/Boku_no_Hero_Academia_the_Movie_2__Heroes_Rising"
"39567","Keishichou Tokumubu Tokushu Kyouakuhan Taisakushitsu Dainanaka: Tokunana","6.05","42567","20191006","https://myanimelist.net/anime/39567/Keishichou_Tokumubu_Tokushu_Kyouakuhan_Taisakushitsu_Dainanaka__Tokunana"
"39584","Human Lost: Ningen Shikkaku","5.84","16851","20191022","https://myanimelist.net/anime/39584/Human_Lost__Ningen_Shikkaku"
"39590","Africa no Salaryman (TV)","6.55","23056","20191007","https://myanimelist.net/anime/39590/Africa_no_Salaryman_TV"
"39607","Tensei shitara Slime Datta Ken: Kanwa - Veldora Nikki","6.62","96544","20190326","https://myanimelist.net/anime/39607/Tensei_shitara_Slime_Datta_Ken__Kanwa_-_Veldora_Nikki"
"39609","Ochikobore Fruit Tart","6.78","32269","20201012","https://myanimelist.net/anime/39609/Ochikobore_Fruit_Tart"
"39730","Houkago Teibou Nisshi","7.41","49148","20200407","https://myanimelist.net/anime/39730/Houkago_Teibou_Nisshi"
"39741","Violet Evergarden Gaiden: Eien to Jidou Shuki Ningyou","8.41","297089","20190906","https://myanimelist.net/anime/39741/Violet_Evergarden_Gaiden__Eien_to_Jidou_Shuki_Ningyou"
"39790","Adachi to Shimamura","7.12","145809","20201009","https://myanimelist.net/anime/39790/Adachi_to_Shimamura"
"39811","Fairy Gone 2nd Season","6.36","41106","20191007","https://myanimelist.net/anime/39811/Fairy_Gone_2nd_Season"
"39893","Muteking the Dancing Hero","5.85","5006","20211003","https://myanimelist.net/anime/39893/Muteking_the_Dancing_Hero"
"39948","Muhyo to Rouji no Mahouritsu Soudan Jimusho 2nd Season","6.88","21957","20200707","https://myanimelist.net/anime/39948/Muhyo_to_Rouji_no_Mahouritsu_Soudan_Jimusho_2nd_Season"
"39966","Tamayomi","5.74","28435","20200401","https://myanimelist.net/anime/39966/Tamayomi"
"39987","Strike Witches: 501 Butai Hasshin Shimasu! Movie","6.62","4798","20191004","https://myanimelist.net/anime/39987/Strike_Witches__501_Butai_Hasshin_Shimasu_Movie"
"39988","Isekai Quartet 2","7.37","194139","20200115","https://myanimelist.net/anime/39988/Isekai_Quartet_2"
"40028","Shingeki no Kyojin: The Final Season","8.88","1400196","20201207","https://myanimelist.net/anime/40028/Shingeki_no_Kyojin__The_Final_Season"
"40046","Id:Invaded","7.86","279760","20200106","https://myanimelist.net/anime/40046/Id_Invaded"
"40056","Deca-Dence","7.41","253191","20200708","https://myanimelist.net/anime/40056/Deca-Dence"
"40059","Golden Kamuy 3rd Season","8.45","114010","20201005","https://myanimelist.net/anime/40059/Golden_Kamuy_3rd_Season"
"40085","Maesetsu!","5.77","9934","20201011","https://myanimelist.net/anime/40085/Maesetsu"
"40128","Arte","7.18","105240","20200404","https://myanimelist.net/anime/40128/Arte"
"40165","Listeners","5.37","56480","20200404","https://myanimelist.net/anime/40165/Listeners"
"40174","Zombieland Saga: Revenge","8.04","162865","20210408","https://myanimelist.net/anime/40174/Zombieland_Saga__Revenge"
"40272","A3! Season Autumn & Winter","7.32","17485","20201013","https://myanimelist.net/anime/40272/A3_Season_Autumn___Winter"
"40358","Gal to Kyouryuu","6.46","26209","20200405","https://myanimelist.net/anime/40358/Gal_to_Kyouryuu"
"40359","Ikebukuro West Gate Park","6.86","93371","20201006","https://myanimelist.net/anime/40359/Ikebukuro_West_Gate_Park"
"40392","Runway de Waratte","7.60","101791","20200111","https://myanimelist.net/anime/40392/Runway_de_Waratte"
"40397","Maoujou de Oyasumi","8.01","153546","20201006","https://myanimelist.net/anime/40397/Maoujou_de_Oyasumi"
"40403","Shin Sakura Taisen the Animation","5.79","16039","20200403","https://myanimelist.net/anime/40403/Shin_Sakura_Taisen_the_Animation"
"40417","Fruits Basket 2nd Season","8.57","352643","20200407","https://myanimelist.net/anime/40417/Fruits_Basket_2nd_Season"
"40513","Nami yo Kiitekure","7.35","71320","20200404","https://myanimelist.net/anime/40513/Nami_yo_Kiitekure"
"40526","Dragon, Ie wo Kau.","6.42","43703","20210404","https://myanimelist.net/anime/40526/Dragon_Ie_wo_Kau"
"40529","No Guns Life 2nd Season","7.06","67125","20200710","https://myanimelist.net/anime/40529/No_Guns_Life_2nd_Season"
"40530","Jaku-Chara Tomozaki-kun","7.16","256278","20210108","https://myanimelist.net/anime/40530/Jaku-Chara_Tomozaki-kun"
"40532","Appare-Ranman!","7.29","111608","20200410","https://myanimelist.net/anime/40532/Appare-Ranman"
"40550","Assault Lily: Bouquet","6.46","69251","20201002","https://myanimelist.net/anime/40550/Assault_Lily__Bouquet"
"40571","Majo no Tabitabi","7.55","293997","20201002","https://myanimelist.net/anime/40571/Majo_no_Tabitabi"
"40594","Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari","6.34","203444","20210104","https://myanimelist.net/anime/40594/Tatoeba_Last_Dungeon_Mae_no_Mura_no_Shounen_ga_Joban_no_Machi_de_Kurasu_Youna_Monogatari"
"40595","Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen","6.61","208725","20201007","https://myanimelist.net/anime/40595/Kimi_to_Boku_no_Saigo_no_Senjou_Aruiwa_Sekai_ga_Hajimaru_Seisen"
"40615","Umibe no Étranger","7.94","109218","20200911","https://myanimelist.net/anime/40615/Umibe_no_Étranger"
"40620","Uramichi Oniisan","7.74","139052","20210706","https://myanimelist.net/anime/40620/Uramichi_Oniisan"
"40679","2.43: Seiin Koukou Danshi Volley-bu","6.15","93288","20210108","https://myanimelist.net/anime/40679/243__Seiin_Koukou_Danshi_Volley-bu"
"40682","Kingdom 3rd Season","8.77","60329","20200406","https://myanimelist.net/anime/40682/Kingdom_3rd_Season"
"40685","Super Cub","7.44","83475","20210407","https://myanimelist.net/anime/40685/Super_Cub"
"40716","Kakushigoto (TV)","8.00","265137","20200402","https://myanimelist.net/anime/40716/Kakushigoto_TV"
"40729","Nomad: Megalo Box 2","8.20","152846","20210404","https://myanimelist.net/anime/40729/Nomad__Megalo_Box_2"
"40763","Show By Rock!! Mashumairesh!!","6.97","12415","20200109","https://myanimelist.net/anime/40763/Show_By_Rock_Mashumairesh"
"40783","Shachou, Battle no Jikan Desu!","5.86","32668","20200405","https://myanimelist.net/anime/40783/Shachou_Battle_no_Jikan_Desu"
"40786","Skate-Leading<U+2606>Stars","6.43","34027","20210110","https://myanimelist.net/anime/40786/Skate-Leading<U+2606>Stars"
"40787","Josee to Tora to Sakana-tachi","8.51","233573","20201225","https://myanimelist.net/anime/40787/Josee_to_Tora_to_Sakana-tachi"
"40834","Ousama Ranking","8.81","277019","20211015","https://myanimelist.net/anime/40834/Ousama_Ranking"
"40842","Idoly Pride","7.46","47566","20210110","https://myanimelist.net/anime/40842/Idoly_Pride"
"40852","Dr. Stone: Stone Wars","8.19","736086","20210114","https://myanimelist.net/anime/40852/Dr_Stone__Stone_Wars"
"40870","SSSS.Dynazenon","7.45","97589","20210402","https://myanimelist.net/anime/40870/SSSSDynazenon"
"40879","Love Live! Nijigasaki Gakuen School Idol Doukoukai","7.55","55843","20201003","https://myanimelist.net/anime/40879/Love_Live_Nijigasaki_Gakuen_School_Idol_Doukoukai"
"40885","Can Ci Pin: Fangzhu Xingkong","6.91","1962","20210730","https://myanimelist.net/anime/40885/Can_Ci_Pin__Fangzhu_Xingkong"
"40908","Kemono Jihen","7.43","278934","20210110","https://myanimelist.net/anime/40908/Kemono_Jihen"
"40911","Yuukoku no Moriarty","8.13","284227","20201011","https://myanimelist.net/anime/40911/Yuukoku_no_Moriarty"
"40934","Bungou to Alchemist: Shinpan no Haguruma","6.45","42025","20200404","https://myanimelist.net/anime/40934/Bungou_to_Alchemist__Shinpan_no_Haguruma"
"40956","Enen no Shouboutai: Ni no Shou","7.77","542357","20200704","https://myanimelist.net/anime/40956/Enen_no_Shouboutai__Ni_no_Shou"
"40961","Hortensia Saga (TV)","5.79","45991","20210107","https://myanimelist.net/anime/40961/Hortensia_Saga_TV"
"40964","Back Arrow","6.32","33160","20210109","https://myanimelist.net/anime/40964/Back_Arrow"
"40974","Kuma Kuma Kuma Bear","7.20","105746","20201007","https://myanimelist.net/anime/40974/Kuma_Kuma_Kuma_Bear"
"41006","Higurashi no Naku Koro ni Gou","7.21","220260","20201001","https://myanimelist.net/anime/41006/Higurashi_no_Naku_Koro_ni_Gou"
"41109","Log Horizon: Entaku Houkai","7.04","191997","20210113","https://myanimelist.net/anime/41109/Log_Horizon__Entaku_Houkai"
"41169","Love Live! Superstar!!","8.02","46409","20210711","https://myanimelist.net/anime/41169/Love_Live_Superstar"
"41226","Uzaki-chan wa Asobitai!","7.01","345460","20200710","https://myanimelist.net/anime/41226/Uzaki-chan_wa_Asobitai"
"41265","Mars Red","6.63","105571","20210406","https://myanimelist.net/anime/41265/Mars_Red"
"41312","Kami-tachi ni Hirowareta Otoko","6.94","130957","20201004","https://myanimelist.net/anime/41312/Kami-tachi_ni_Hirowareta_Otoko"
"41392","Urasekai Picnic","6.57","94993","20210104","https://myanimelist.net/anime/41392/Urasekai_Picnic"
"41433","Akudama Drive","7.64","317125","20201008","https://myanimelist.net/anime/41433/Akudama_Drive"
"41456","Sentouin, Hakenshimasu!","7.20","270456","20210404","https://myanimelist.net/anime/41456/Sentouin_Hakenshimasu"
"41520","Show by Rock!! Stars!!","7.07","8923","20210107","https://myanimelist.net/anime/41520/Show_by_Rock_Stars"
"41549","Majutsushi Orphen Hagure Tabi: Tennin no Isan","6.08","8140","20200508","https://myanimelist.net/anime/41549/Majutsushi_Orphen_Hagure_Tabi__Tennin_no_Isan"
"41573","Majutsushi Orphen Hagure Tabi: Kimluck-hen","6.15","20221","20210120","https://myanimelist.net/anime/41573/Majutsushi_Orphen_Hagure_Tabi__Kimluck-hen"
"41587","Boku no Hero Academia 5th Season","7.46","804023","20210327","https://myanimelist.net/anime/41587/Boku_no_Hero_Academia_5th_Season"
"41619","Munou na Nana","7.22","244072","20201004","https://myanimelist.net/anime/41619/Munou_na_Nana"
"41623","Isekai Maou to Shoukan Shoujo no Dorei Majutsu O","6.73","289492","20210409","https://myanimelist.net/anime/41623/Isekai_Maou_to_Shoukan_Shoujo_no_Dorei_Majutsu_O"
"41710","Genjitsu Shugi Yuusha no Oukoku Saikenki","7.20","227592","20210704","https://myanimelist.net/anime/41710/Genjitsu_Shugi_Yuusha_no_Oukoku_Saikenki"
"41833","Kyuuketsuki Sugu Shinu","7.22","57654","20211004","https://myanimelist.net/anime/41833/Kyuuketsuki_Sugu_Shinu"
"41834","King's Raid: Ishi wo Tsugumono-tachi","5.99","55275","20201003","https://myanimelist.net/anime/41834/Kings_Raid__Ishi_wo_Tsugumono-tachi"
"42072","Kenja no Deshi wo Nanoru Kenja","5.65","62753","20220112","https://myanimelist.net/anime/42072/Kenja_no_Deshi_wo_Nanoru_Kenja"
"42307","Subarashiki Kono Sekai The Animation","6.14","59434","20210410","https://myanimelist.net/anime/42307/Subarashiki_Kono_Sekai_The_Animation"
"42321","Battle Athletess Daiundoukai ReSTART!","5.13","6689","20210411","https://myanimelist.net/anime/42321/Battle_Athletess_Daiundoukai_ReSTART"
"42340","Meikyuu Black Company","7.33","135888","20210709","https://myanimelist.net/anime/42340/Meikyuu_Black_Company"
"42351","Senpai ga Uzai Kouhai no Hanashi","7.72","216711","20211010","https://myanimelist.net/anime/42351/Senpai_ga_Uzai_Kouhai_no_Hanashi"
"42603","Boku no Hero Academia: Ikinokore! Kesshi no Survival Kunren","7.16","129880","20200816","https://myanimelist.net/anime/42603/Boku_no_Hero_Academia__Ikinokore_Kesshi_no_Survival_Kunren"
"42668","Taisou Zamurai","7.25","48359","20201011","https://myanimelist.net/anime/42668/Taisou_Zamurai"
"42825","Project Scard: Praeter no Kizu","5.84","27617","20210109","https://myanimelist.net/anime/42825/Project_Scard__Praeter_no_Kizu"
"42826","Seijo no Maryoku wa Bannou Desu","7.26","121219","20210406","https://myanimelist.net/anime/42826/Seijo_no_Maryoku_wa_Bannou_Desu"
"42847","Ai no Utagoe wo Kikasete","7.69","42865","20211029","https://myanimelist.net/anime/42847/Ai_no_Utagoe_wo_Kikasete"
"42897","Horimiya","8.21","882966","20210110","https://myanimelist.net/anime/42897/Horimiya"
"42938","Fruits Basket: The Final","9.06","293483","20210406","https://myanimelist.net/anime/42938/Fruits_Basket__The_Final"
"43299","Wonder Egg Priority","7.80","575257","20210113","https://myanimelist.net/anime/43299/Wonder_Egg_Priority"
"43325","Yuukoku no Moriarty 2nd Season","8.23","162702","20210404","https://myanimelist.net/anime/43325/Yuukoku_no_Moriarty_2nd_Season"
"43439","Shadows House","7.75","150204","20210411","https://myanimelist.net/anime/43439/Shadows_House"
"43591","Hetalia World<U+2605>Stars","6.84","16762","20210401","https://myanimelist.net/anime/43591/Hetalia_World<U+2605>Stars"
"43691","Kageki Shoujo!!","7.82","55522","20210704","https://myanimelist.net/anime/43691/Kageki_Shoujo"
"44037","Shin no Nakama ja Nai to Yuusha no Party wo Oidasareta node, Henkyou de Slow Life suru Koto ni Shimashita","6.97","194644","20211006","https://myanimelist.net/anime/44037/Shin_no_Nakama_ja_Nai_to_Yuusha_no_Party_wo_Oidasareta_node_Henkyou_de_Slow_Life_suru_Koto_ni_Shimashita"
"44074","Shiguang Dailiren","8.83","153877","20210430","https://myanimelist.net/anime/44074/Shiguang_Dailiren"
"44200","Boku no Hero Academia the Movie 3: World Heroes' Mission","7.62","128313","20210806","https://myanimelist.net/anime/44200/Boku_no_Hero_Academia_the_Movie_3__World_Heroes_Mission"
"44274","Puraore! Pride of Orange","6.31","21081","20211006","https://myanimelist.net/anime/44274/Puraore_Pride_of_Orange"
"44275","Selection Project","7.29","32509","20211001","https://myanimelist.net/anime/44275/Selection_Project"
"44276","Kyuukyoku Shinka shita Full Dive RPG ga Genjitsu yori mo Kusoge Dattara","6.50","170592","20210407","https://myanimelist.net/anime/44276/Kyuukyoku_Shinka_shita_Full_Dive_RPG_ga_Genjitsu_yori_mo_Kusoge_Dattara"
"45055","Taishou Otome Otogibanashi","7.78","88267","20211009","https://myanimelist.net/anime/45055/Taishou_Otome_Otogibanashi"
"45576","Mushoku Tensei: Isekai Ittara Honki Dasu Part 2","8.77","505567","20211004","https://myanimelist.net/anime/45576/Mushoku_Tensei__Isekai_Ittara_Honki_Dasu_Part_2"
"45604","Jaku-Chara Tomozaki-kun Specials","6.67","28299","20210507","https://myanimelist.net/anime/45604/Jaku-Chara_Tomozaki-kun_Specials"
"46471","Tantei wa Mou, Shindeiru.","6.36","269963","20210704","https://myanimelist.net/anime/46471/Tantei_wa_Mou_Shindeiru"
"46604","Dolls' Frontline","5.76","33851","20220108","https://myanimelist.net/anime/46604/Dolls_Frontline"
"47257","Shinigami Bocchan to Kuro Maid","7.67","150649","20210704","https://myanimelist.net/anime/47257/Shinigami_Bocchan_to_Kuro_Maid"
"47616","Yakusoku no Neverland 2nd Season: Michishirube","4.64","40488","20210212","https://myanimelist.net/anime/47616/Yakusoku_no_Neverland_2nd_Season__Michishirube"
"47639","Blue Reflection Ray","5.78","23282","20210410","https://myanimelist.net/anime/47639/Blue_Reflection_Ray"
"48406","Re-Main","7.24","89947","20210704","https://myanimelist.net/anime/48406/Re-Main"
"48466","Kyoukai Senki","6.27","21474","20211005","https://myanimelist.net/anime/48466/Kyoukai_Senki"
"48483","Mieruko-chan","7.50","330411","20211003","https://myanimelist.net/anime/48483/Mieruko-chan"
"48488","Higurashi no Naku Koro ni Sotsu","6.82","80087","20210701","https://myanimelist.net/anime/48488/Higurashi_no_Naku_Koro_ni_Sotsu"
"48492","Scarlet Nexus","5.67","72908","20210701","https://myanimelist.net/anime/48492/Scarlet_Nexus"
"48580","Vanitas no Karte","7.91","274127","20210703","https://myanimelist.net/anime/48580/Vanitas_no_Karte"
"48614","Wonder Egg Priority Special","5.08","110799","20210630","https://myanimelist.net/anime/48614/Wonder_Egg_Priority_Special"
"48641","Obey Me!","7.28","30636","20210716","https://myanimelist.net/anime/48641/Obey_Me"
"48643","Koi wa Sekai Seifuku no Ato de","0","9699","20220400","https://myanimelist.net/anime/48643/Koi_wa_Sekai_Seifuku_no_Ato_de"
"48680","Tesla Note","4.71","19596","20211003","https://myanimelist.net/anime/48680/Tesla_Note"
"48849","Sonny Boy","7.67","182972","20210716","https://myanimelist.net/anime/48849/Sonny_Boy"
"49292","Deep Insanity: The Lost Child","5.53","34753","20211013","https://myanimelist.net/anime/49292/Deep_Insanity__The_Lost_Child"
"49514","Gensou Sangokushi: Tengen Reishinki","4.84","13568","20220111","https://myanimelist.net/anime/49514/Gensou_Sangokushi__Tengen_Reishinki"
"49519","Hakozume: Kouban Joshi no Gyakushuu","6.86","31549","20220105","https://myanimelist.net/anime/49519/Hakozume__Kouban_Joshi_no_Gyakushuu"
"49652","Shiguang Dailiren Special: Xiaoyao Sanren de Weituo","5.81","2283","20210827","https://myanimelist.net/anime/49652/Shiguang_Dailiren_Special__Xiaoyao_Sanren_de_Weituo"
"49738","Heike Monogatari","7.76","55869","20210916","https://myanimelist.net/anime/49738/Heike_Monogatari"
"49930","Genjitsu Shugi Yuusha no Oukoku Saikenki Part 2","7.40","114467","20220109","https://myanimelist.net/anime/49930/Genjitsu_Shugi_Yuusha_no_Oukoku_Saikenki_Part_2"
"49969","Tribe Nine","6.09","26928","20220110","https://myanimelist.net/anime/49969/Tribe_Nine"
